Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,criteria_observed,co_stale_hours,no2_stale_hours,sensor_stale_hours,i_co,i_no2,i_c6h6,current_air_quality_index,dominant_pollutant,next_day_air_quality_index,hazardous_air_day,hour,day_of_week,is_weekend,month,season,sin_hour,cos_hour,sin_month,cos_month,target_day_of_week,target_is_weekend,current_air_quality_index_lag_1,current_air_quality_index_lag_2,current_air_quality_index_lag_3,current_air_quality_index_lag_6,current_air_quality_index_lag_12,current_air_quality_index_lag_24,current_air_quality_index_lag_48,current_air_quality_index_lag_72,current_air_quality_index_lag_144,CO(GT)_lag_1,CO(GT)_lag_2,CO(GT)_lag_3,CO(GT)_lag_24,CO(GT)_lag_48,NO2(GT)_lag_1,NO2(GT)_lag_2,NO2(GT)_lag_3,NO2(GT)_lag_24,NO2(GT)_lag_48,C6H6(GT)_lag_1,C6H6(GT)_lag_2,C6H6(GT)_lag_3,C6H6(GT)_lag_24,C6H6(GT)_lag_48,NOx(GT)_lag_1,NOx(GT)_lag_2,NOx(GT)_lag_3,NOx(GT)_lag_24,NOx(GT)_lag_48,T_lag_1,T_lag_2,T_lag_3,T_lag_24,T_lag_48,RH_lag_1,RH_lag_2,RH_lag_3,RH_lag_24,RH_lag_48,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_2,PT08.S1(CO)_lag_3,PT08.S1(CO)_lag_24,PT08.S1(CO)_lag_48,PT08.S3(NOx)_lag_1,PT08.S3(NOx)_lag_2,PT08.S3(NOx)_lag_3,PT08.S3(NOx)_lag_24,PT08.S3(NOx)_lag_48,PT08.S5(O3)_lag_1,PT08.S5(O3)_lag_2,PT08.S5(O3)_lag_3,PT08.S5(O3)_lag_24,PT08.S5(O3)_lag_48,current_air_quality_index_rolling_mean_6h,current_air_quality_index_rolling_std_6h,current_air_quality_index_rolling_mean_12h,current_air_quality_index_rolling_std_12h,current_air_quality_index_rolling_mean_24h,current_air_quality_index_rolling_std_24h,CO(GT)_rolling_mean_6h,CO(GT)_rolling_std_6h,CO(GT)_rolling_mean_12h,CO(GT)_rolling_std_12h,CO(GT)_rolling_mean_24h,CO(GT)_rolling_std_24h,NO2(GT)_rolling_mean_6h,NO2(GT)_rolling_std_6h,NO2(GT)_rolling_mean_12h,NO2(GT)_rolling_std_12h,NO2(GT)_rolling_mean_24h,NO2(GT)_rolling_std_24h,C6H6(GT)_rolling_mean_6h,C6H6(GT)_rolling_std_6h,C6H6(GT)_rolling_mean_12h,C6H6(GT)_rolling_std_12h,C6H6(GT)_rolling_mean_24h,C6H6(GT)_rolling_std_24h,T_rolling_mean_6h,T_rolling_std_6h,T_rolling_mean_12h,T_rolling_std_12h,T_rolling_mean_24h,T_rolling_std_24h,RH_rolling_mean_6h,RH_rolling_std_6h,RH_rolling_mean_12h,RH_rolling_std_12h,RH_rolling_mean_24h,RH_rolling_std_24h,aqi_diff_1h,aqi_diff_3h,aqi_diff_24h,aqi_ewm_6h,aqi_ewm_24h,aqi_rolling_max_24h,aqi_rolling_min_24h,aqi_rolling_mean_72h,aqi_rolling_mean_168h,vapor_pressure_proxy,co_sensor_ratio,no2_sensor_ratio
06/08/2004,21.00.00,1.7,1019.0,9.8,971.0,103.0,692.0,94.0,1760.0,1057.0,25.5,58.0,1.8611,2004-08-06 21:00:00,1,0.0,0.0,0.0,85.15,114.77,98.04,114.77,NO2,85.26,0,21,4,0,8,3,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,5,1,136.58,146.49,117.75,130.63,163.33,112.79,86.49,112.79,130.63,2.6,2.6,2.1,0.1,0.1,116.0,114.0,92.0,92.0,69.0,13.2,14.6,11.7,5.4,5.7,153.0,151.0,109.0,79.0,78.0,26.4,27.7,29.8,20.7,27.6,54.6,49.9,45.2,81.8,45.2,1126.0,1129.0,1100.0,1002.0,943.0,620.0,606.0,668.0,805.0,846.0,1208.0,1220.0,1080.0,875.0,743.0,121.25999999999999,23.2665132755217,129.74333333333334,19.672881349869876,116.92500000000001,32.72273920180885,2.0999999999999996,0.603324125159934,2.1750000000000003,0.4956630086881802,1.5375000000000003,1.092190658622666,98.5,19.776248380317583,104.91666666666667,15.471136370870289,87.95833333333333,22.016750869294764,11.466666666666669,2.3829953140253934,12.033333333333333,2.351530771581949,10.133333333333333,4.385318060614744,28.899999999999995,2.8206382256503284,30.433333333333337,3.551525493831167,26.341666666666665,4.8851075077543635,48.63333333333333,6.747048737534638,44.491666666666674,10.274457148529432,58.666666666666664,16.270316174119028,-21.810000000000016,-2.980000000000004,1.9799999999999898,125.04219524903688,121.82278714479604,191.08,69.3,109.87180555555555,110.04934523809523,37.99,566.1111111111111,18.526315789473685
06/08/2004,22.00.00,1.5,1011.0,8.8,930.0,76.0,728.0,77.0,1723.0,1009.0,25.1,59.9,1.8797,2004-08-06 22:00:00,1,0.0,0.0,0.0,75.25,96.32,88.22,96.32,NO2,115.77,0,22,4,0,8,3,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,5,1,114.77,136.58,146.49,131.62,142.52,87.72,86.49,117.75,114.77,1.7,2.6,2.6,0.1,0.1,94.0,116.0,114.0,70.0,69.0,9.8,13.2,14.6,5.5,5.5,103.0,153.0,151.0,61.0,78.0,25.5,26.4,27.7,23.1,25.4,58.0,54.6,49.9,70.1,52.7,1019.0,1126.0,1129.0,971.0,987.0,692.0,620.0,606.0,816.0,838.0,1057.0,1208.0,1220.0,879.0,830.0,115.37666666666665,24.550541881325103,125.89333333333333,21.39084525225823,117.28333333333332,32.434843404380715,1.933333333333333,0.6088240030309797,2.0833333333333335,0.5113855214172106,1.5958333333333334,1.0485929150291258,92.83333333333333,20.341255287387806,102.41666666666667,17.406677576218566,88.25,21.81393651056517,11.000000000000002,2.6145745351778213,11.58333333333333,2.415041250667173,10.270833333333334,4.284296823909678,27.833333333333332,2.8507309004300048,30.391666666666666,3.6157379061624457,26.425,4.844292921886813,51.36666666666667,7.528257877269351,44.38333333333333,10.087420909531755,58.24166666666667,16.090907955755068,-18.450000000000003,-50.170000000000016,8.599999999999994,116.83585374931205,119.78256417321236,191.08,69.3,109.57416666666666,109.73892857142857,38.9949,631.875,22.08974358974359
06/08/2004,23.00.00,1.8,1039.0,10.4,991.0,93.0,685.0,74.0,1820.0,1088.0,24.1,63.5,1.8828,2004-08-06 23:00:00,1,0.0,0.0,0.0,90.1,92.63,104.86,104.86,C6H6,113.78,0,23,4,0,8,3,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,5,1,96.32,114.77,136.58,80.35,156.4,90.18,86.49,131.62,133.6,1.5,1.7,2.6,0.1,0.1,77.0,94.0,116.0,72.0,69.0,8.8,9.8,13.2,5.7,4.6,76.0,103.0,153.0,67.0,78.0,25.1,25.5,26.4,22.7,26.1,59.9,58.0,54.6,68.4,49.4,1011.0,1019.0,1126.0,1001.0,939.0,728.0,692.0,620.0,829.0,894.0,1009.0,1057.0,1208.0,859.0,675.0,119.46166666666666,18.959193460342536,121.59833333333334,19.82567427872402,117.895,32.037483345769644,2.0499999999999994,0.4679743582719034,2.016666666666667,0.4895885718610787,1.6666666666666667,0.9994201217256679,94.5,17.751056306598073,98.83333333333333,18.521895315021457,88.33333333333333,21.752894193580612,11.416666666666666,2.1857874248579123,11.149999999999999,2.0707925579791024,10.466666666666667,4.172233961786452,26.433333333333334,2.051016008388628,29.958333333333332,4.0446279373404135,26.483333333333334,4.805763448073551,55.18333333333334,6.7419334516641785,45.64166666666667,11.479741708634704,58.0375,15.98716366882866,8.540000000000006,-31.720000000000013,14.679999999999993,113.4141812495086,118.58875903935538,191.08,69.3,109.2025,109.72119047619047,40.70349999999999,546.8421052631578,24.266666666666666
07/08/2004,00.00.00,1.4,974.0,8.5,920.0,75.0,718.0,62.0,1755.0,1062.0,23.8,65.0,1.8897,2004-08-07 00:00:00,1,0.0,0.0,0.0,70.3,77.89,85.27,85.27,C6H6,86.49,0,0,5,1,8,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,6,1,104.86,96.32,114.77,117.75,144.5,100.0,86.49,109.82,112.79,1.8,1.5,1.7,0.1,0.1,74.0,77.0,94.0,80.0,69.0,10.4,8.8,9.8,7.2,6.6,93.0,76.0,103.0,93.0,78.0,24.1,25.1,25.5,22.1,25.0,63.5,59.9,58.0,72.6,53.6,1039.0,1011.0,1019.0,1058.0,1015.0,685.0,728.0,692.0,731.0,783.0,1088.0,1009.0,1057.0,1048.0,839.0,114.04833333333333,23.611735570827882,116.66250000000001,20.94699593345936,117.28125,32.53247665794955,1.9333333333333327,0.5354126134736337,1.916666666666667,0.4821039747028056,1.7208333333333332,0.9445399923250751,89.5,22.25084268067205,94.0,20.00454493813414,87.58333333333333,22.354683716348646,10.883333333333335,2.474200207474526,10.658333333333333,1.924227511275973,10.520833333333334,4.136263716959074,25.433333333333334,1.4583095236150614,29.150000000000002,4.237173157145674,26.554166666666664,4.7505587009333645,58.48333333333333,5.632554186749458,48.05833333333334,12.289423267282363,57.72083333333333,15.7598272768804,-19.590000000000003,-29.5,-14.730000000000004,105.37298660679186,115.92325831620695,191.08,69.3,108.86152777777778,109.16803571428571,41.47,649.3333333333334,27.857142857142858
07/08/2004,01.00.00,1.2,925.0,6.4,831.0,57.0,789.0,57.0,1662.0,975.0,23.4,64.9,1.843,2004-08-07 01:00:00,1,0.0,0.0,0.0,60.4,71.75,64.65,71.75,NO2,69.3,0,1,5,1,8,3,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,6,1,85.27,104.86,96.32,146.49,130.63,88.95,86.49,107.84,98.04,1.4,1.8,1.5,0.1,0.1,62.0,74.0,77.0,71.0,69.0,8.5,10.4,8.8,6.8,4.5,75.0,93.0,76.0,77.0,78.0,23.8,24.1,25.1,21.8,25.4,65.0,63.5,59.9,74.1,52.9,974.0,1039.0,1011.0,1030.0,935.0,718.0,685.0,728.0,734.0,869.0,1062.0,1088.0,1009.0,1048.0,758.0,101.59166666666665,22.773872236989178,111.75583333333334,24.044806832371528,116.56458333333335,33.36258982481536,1.6999999999999995,0.48989794855663577,1.841666666666667,0.519542339395206,1.7666666666666666,0.8874323815841192,80.0,21.863211109075905,89.58333333333333,21.910804032105837,87.0,22.980142656688447,9.516666666666667,2.2666421567303043,10.316666666666666,2.285063489602632,10.504166666666666,4.152681602621833,24.71666666666667,1.144406687618682,28.133333333333336,4.006207304882826,26.620833333333337,4.691804062652024,60.98333333333333,4.2101860608136015,50.98333333333334,11.712218432306349,57.337500000000006,15.453009063947281,-13.519999999999996,-24.569999999999993,-17.200000000000003,95.76641900485133,112.3893976509104,191.08,69.3,108.36027777777777,109.02178571428571,41.1466,711.5384615384615,28.655172413793103
07/08/2004,02.00.00,0.7,810.0,3.4,674.0,32.0,976.0,45.0,1530.0,793.0,24.4,58.6,1.7714,2004-08-07 02:00:00,1,0.0,0.0,0.0,35.0,57.02,34.0,57.02,NO2,48.75,0,2,5,1,8,3,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,6,1,71.75,85.27,104.86,136.58,124.68,86.49,86.49,86.49,62.69,1.2,1.4,1.8,0.1,0.1,57.0,62.0,74.0,69.0,69.0,6.4,8.5,10.4,5.0,3.8,57.0,75.0,93.0,60.0,78.0,23.4,23.8,24.1,21.9,25.4,64.9,65.0,63.5,72.8,54.4,925.0,974.0,1039.0,950.0,908.0,789.0,718.0,685.0,827.0,922.0,975.0,1062.0,1088.0,959.0,644.0,88.33166666666665,21.451017147601984,106.1175,28.295788033814258,115.33666666666666,35.01883054520319,1.3833333333333329,0.3970726214015103,1.7583333333333337,0.6156420644458537,1.7916666666666667,0.8459194466052493,68.16666666666667,17.19786808493107,84.66666666666667,24.809577818156555,86.0,24.28275466072696,7.8833333333333355,2.58953020192216,9.749999999999998,3.0362955898743964,10.4375,4.256433749146083,24.38333333333333,0.7935153852738787,27.35833333333333,3.720815730047552,26.725000000000005,4.609465686285416,61.65,3.190454513075302,53.08333333333334,10.465773943785509,56.74583333333334,15.103123177348019,-14.729999999999997,-47.839999999999996,-29.46999999999999,84.69601357489381,107.95984583883757,191.08,57.02,107.95097222222222,108.94136904761906,37.738400000000006,1012.5000000000001,33.26086956521739
07/08/2004,04.00.00,0.7,813.0,2.9,645.0,42.0,990.0,49.0,1530.0,802.0,21.9,67.1,1.7414,2004-08-07 04:00:00,1,0.0,0.0,0.0,35.0,61.93,29.0,61.93,NO2,41.25,0,4,5,1,8,3,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,6,1,57.02,57.02,71.75,96.32,131.62,69.3,86.49,86.49,40.0,0.6,0.7,1.2,0.1,0.1,45.0,45.0,57.0,55.0,69.0,2.6,3.4,6.4,3.4,2.1,32.0,32.0,57.0,45.0,78.0,23.3,24.4,23.4,21.4,24.5,63.3,58.6,64.9,75.5,57.1,800.0,810.0,925.0,893.0,851.0,1032.0,976.0,789.0,930.0,1054.0,787.0,793.0,975.0,859.0,578.0,72.97499999999998,18.975968749975774,94.17583333333334,30.462773842043955,113.80166666666668,36.978475956399336,1.0666666666666662,0.4802776974487442,1.5000000000000002,0.6915069183904233,1.8375000000000001,0.7603274466221511,55.333333333333336,11.39590569751675,74.08333333333333,25.112323426533173,84.75,25.8124506526534,5.700000000000002,3.260674776790898,8.35,3.9497986139686763,10.354166666666666,4.399009687632466,23.483333333333334,0.8795832346437267,25.658333333333335,3.0341865266966708,26.8125,4.520033907144761,63.73333333333333,2.8598368251824224,57.550000000000004,8.437308920394937,55.98333333333334,14.386215221725243,4.909999999999997,-9.82,-7.369999999999997,72.54327223208867,100.52828551799212,191.08,57.02,107.20055555555555,108.95428571428572,41.5349,1016.2500000000001,30.6
07/08/2004,05.00.00,0.5,788.0,2.3,604.0,37.0,1068.0,45.0,1507.0,754.0,23.6,61.2,1.7588,2004-08-07 05:00:00,1,0.0,0.0,0.0,25.0,57.02,23.0,57.02,NO2,36.25,0,5,5,1,8,3,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,6,1,61.93,57.02,57.02,104.86,80.35,71.75,86.49,86.49,26.25,0.7,0.6,0.7,0.7,0.1,49.0,45.0,45.0,57.0,69.0,2.9,2.6,3.4,4.4,3.9,42.0,32.0,32.0,65.0,78.0,21.9,23.3,24.4,21.4,22.8,67.1,63.3,58.6,75.5,63.7,813.0,800.0,810.0,938.0,957.0,990.0,1032.0,976.0,847.0,857.0,802.0,787.0,793.0,947.0,843.0,65.00166666666665,11.46212443950635,92.23166666666667,32.12451820178744,113.18791666666668,37.8194516295253,0.8499999999999995,0.3619392214170785,1.4500000000000004,0.7428446552396963,1.8291666666666666,0.7743042692955263,50.5,7.314369419165911,72.5,26.37319575905571,84.25,26.480920120622656,4.350000000000002,2.5177370792043368,7.883333333333333,4.321160057487344,10.266666666666667,4.541180335615394,23.400000000000002,0.8318653737232075,24.916666666666668,2.176249205872433,26.90416666666667,4.426842938912142,63.35,3.045488466568665,59.26666666666667,6.5624736651703435,55.38750000000001,13.828053165497593,-4.909999999999997,0.0,-14.729999999999997,68.10805159434905,97.04762267655275,191.08,57.02,106.79125,108.92505952380952,38.9232,1313.3333333333335,32.76086956521739
07/08/2004,06.00.00,0.6,815.0,3.3,670.0,44.0,971.0,44.0,1538.0,774.0,22.6,63.4,1.7136,2004-08-07 06:00:00,1,0.0,0.0,0.0,30.0,55.79,33.0,55.79,NO2,45.0,0,6,5,1,8,3,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,6,1,57.02,61.93,57.02,85.27,117.75,77.41,86.49,86.49,37.5,0.5,0.7,0.6,1.2,0.1,45.0,49.0,45.0,56.0,69.0,2.3,2.9,2.6,7.7,6.5,37.0,42.0,32.0,94.0,78.0,23.6,21.9,23.3,21.9,22.6,61.2,67.1,63.3,74.9,64.1,788.0,813.0,800.0,1065.0,1059.0,1068.0,990.0,1032.0,722.0,742.0,754.0,802.0,787.0,1081.0,1113.0,60.08833333333332,6.100916051441111,87.06833333333333,32.62559085729916,112.28708333333334,38.949318627647436,0.7166666666666662,0.24832774042919134,1.3250000000000004,0.7496969084539805,1.804166666666667,0.8045950462225085,47.5,4.969909455918727,68.5,26.78364494171131,83.75,27.142538409374378,3.4833333333333347,1.4878395970893696,7.183333333333334,4.327046721880075,10.083333333333334,4.734027301648552,23.2,0.8602325267040567,24.316666666666666,1.6319722219857695,26.933333333333334,4.394627813955079,63.083333333333336,2.940351452916707,60.78333333333334,4.9113659150493385,54.90833333333333,13.312136230316103,-1.230000000000004,-1.230000000000004,-21.619999999999997,64.58860828167789,93.74701286242853,191.08,55.79,106.36486111111111,108.72767857142857,39.6884,1164.2857142857144,34.17777777777778
07/08/2004,07.00.00,0.9,868.0,5.1,771.0,51.0,840.0,43.0,1608.0,860.0,22.9,62.6,1.7253,2004-08-07 07:00:00,1,0.0,0.0,0.0,45.0,54.56,51.88,54.56,NO2,47.5,0,7,5,1,8,3,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,6,1,55.79,57.02,61.93,71.75,146.49,136.58,145.5,193.06,29.0,0.6,0.5,0.7,2.3,0.1,44.0,45.0,49.0,72.0,69.0,3.3,2.3,2.9,13.6,14.5,44.0,37.0,42.0,205.0,78.0,22.6,23.6,21.9,22.0,24.3,63.4,61.2,67.1,75.9,58.0,815.0,788.0,813.0,1240.0,1261.0,971.0,1068.0,990.0,588.0,557.0,774.0,754.0,802.0,1257.0,1388.0,57.22333333333332,2.5069716126700627,79.4075,27.847503274734855,108.86958333333335,40.3000181766245,0.6666666666666662,0.13662601021279913,1.1833333333333338,0.6393652154972778,1.7458333333333333,0.8177270548489195,45.166666666666664,2.041241452326931,62.583333333333336,23.453855404460853,82.54166666666667,28.308823584770167,3.266666666666668,0.9892758294161738,6.391666666666666,3.66518220639307,9.729166666666666,4.777254001735906,23.116666666666664,0.8612007121840471,23.916666666666668,1.2769518630731265,26.97083333333333,4.354356056487096,62.70000000000001,2.802855686617252,61.84166666666667,3.52586761297633,54.35416666666668,12.661203293549214,-1.2299999999999969,-7.369999999999997,-82.02000000000001,61.723291629769925,90.61205183343425,191.08,54.56,104.44125,108.5229761904762,39.3754,868.0,36.54545454545455
07/08/2004,08.00.00,1.2,951.0,7.7,886.0,74.0,742.0,51.0,1705.0,988.0,23.3,61.8,1.7504,2004-08-07 08:00:00,1,0.0,0.0,0.0,60.4,64.39,77.41,77.41,C6H6,59.47,0,8,5,1,8,3,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,6,1,54.56,55.79,57.02,57.02,136.58,191.08,151.44,240.56,43.75,0.9,0.6,0.5,3.0,0.1,43.0,44.0,45.0,84.0,69.0,5.1,3.3,2.3,19.1,15.1,51.0,44.0,37.0,240.0,78.0,22.9,22.6,23.6,22.5,26.5,62.6,63.4,61.2,74.9,50.4,868.0,815.0,788.0,1307.0,1215.0,840.0,971.0,1068.0,516.0,574.0,860.0,774.0,754.0,1404.0,1310.0,60.62166666666665,8.597589003129393,74.47666666666667,21.264258674350785,104.13333333333333,36.74050420551405,0.7499999999999996,0.25884358211089786,1.066666666666667,0.4599077641388034,1.6708333333333332,0.7793415094846423,46.166666666666664,3.125166662227385,57.166666666666664,16.458395665398697,81.16666666666667,29.02722360379899,3.9833333333333356,2.071151048732818,5.933333333333334,3.0242454606166427,9.254166666666666,4.352907990184814,22.933333333333334,0.6153589738244702,23.65833333333333,1.0157472245801666,27.004166666666666,4.321581752157293,63.23333333333333,2.0771775722526487,62.44166666666667,2.6966168478735058,53.80833333333334,12.002170697389579,22.849999999999994,20.389999999999993,-113.67000000000002,66.20520830697852,89.55588768675952,163.33,54.56,102.17527777777778,108.34773809523809,39.1194,731.5384615384615,32.78846153846154
07/08/2004,09.00.00,2.0,1075.0,10.5,996.0,115.0,649.0,84.0,1838.0,1113.0,25.4,56.2,1.7961,2004-08-07 09:00:00,1,0.0,0.0,0.0,100.0,104.86,105.86,105.86,C6H6,80.35,0,9,5,1,8,3,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,6,1,77.41,54.56,55.79,57.02,114.77,163.33,90.18,106.85,55.81,1.2,0.9,0.6,2.9,0.1,51.0,43.0,44.0,97.0,69.0,7.7,5.1,3.3,16.3,9.0,74.0,51.0,44.0,237.0,78.0,23.3,22.9,22.6,24.5,28.1,61.8,62.6,63.4,66.2,45.4,951.0,868.0,815.0,1229.0,1097.0,742.0,840.0,971.0,557.0,676.0,988.0,860.0,774.0,1412.0,1056.0,68.76166666666664,20.0278300538707,73.73416666666667,19.83706560884706,101.73875,34.52031932348954,0.9833333333333328,0.5564770136013414,1.091666666666667,0.5035480176314944,1.6333333333333335,0.7381920727235479,52.666666666666664,15.654605286199185,56.333333333333336,14.568542282687428,80.625,28.839605165240645,5.300000000000002,3.2124756808418606,5.991666666666666,3.111111562048991,9.012500000000001,4.0982830445253295,23.28333333333333,1.1923366415011791,23.649999999999995,0.9995453511926291,27.041666666666668,4.302771267417005,62.050000000000004,3.5393502228520113,62.29166666666668,2.9992296990846903,53.39166666666667,11.723625966274389,28.450000000000003,50.07,-57.47000000000001,77.53514879069894,90.86021667181876,156.4,54.56,102.16152777777778,108.1117857142857,36.7548,511.90476190476187,21.623529411764707
07/08/2004,10.00.00,1.9,1058.0,10.9,1012.0,109.0,676.0,96.0,1782.0,1063.0,30.6,41.9,1.8104,2004-08-07 10:00:00,1,0.0,0.0,0.0,95.05,116.76,109.82,116.76,NO2,61.93,0,10,5,1,8,3,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,6,1,105.86,77.41,54.56,61.93,96.32,142.52,114.77,86.49,60.7,2.0,1.2,0.9,2.6,0.1,84.0,51.0,43.0,107.0,69.0,10.5,7.7,5.1,14.2,11.4,115.0,74.0,51.0,245.0,78.0,25.4,23.3,22.9,25.6,31.7,56.2,61.8,62.6,61.2,36.7,1075.0,951.0,868.0,1220.0,1135.0,649.0,742.0,840.0,601.0,662.0,1113.0,988.0,860.0,1428.0,1104.0,77.89999999999998,27.42875644282938,75.4375,22.633216187718563,100.66541666666666,33.58498939797885,1.183333333333333,0.6431692364119005,1.1250000000000002,0.5446016058467976,1.6041666666666667,0.7116906794306145,60.5,23.330237889915022,57.916666666666664,17.71213417320802,80.16666666666667,28.48747500014834,6.6333333333333355,3.647830405414571,6.166666666666667,3.3344846496554217,8.875,3.9700235460916447,24.733333333333334,3.036884368339754,24.108333333333334,2.2293326899375288,27.250000000000004,4.350712085644498,57.85,8.213586305628136,60.79166666666668,6.61986793789308,52.5875,11.826216731225358,10.900000000000006,62.2,-25.760000000000005,88.74224913621353,92.93219933807326,156.4,54.56,102.58194444444445,107.73428571428569,29.5814,529.0,18.371134020618555
07/08/2004,11.00.00,1.7,1012.0,8.4,914.0,80.0,760.0,88.0,1653.0,858.0,33.5,34.0,1.73,2004-08-07 11:00:00,1,0.0,0.0,0.0,85.15,108.83,84.29,108.83,NO2,80.35,0,11,5,1,8,3,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,6,1,116.76,105.86,77.41,57.02,104.86,156.4,135.59,99.02,48.75,1.9,2.0,1.2,2.6,0.1,96.0,84.0,51.0,117.0,115.0,10.9,10.5,7.7,15.6,11.2,109.0,115.0,74.0,206.0,104.0,30.6,25.4,23.3,29.3,35.8,41.9,56.2,61.8,48.4,28.7,1058.0,1075.0,951.0,1218.0,1117.0,676.0,649.0,742.0,607.0,706.0,1063.0,1113.0,988.0,1451.0,973.0,86.53499999999998,27.694745169436906,75.76833333333333,23.126036815414015,98.68333333333334,31.49114004683394,1.3833333333333329,0.570672118354022,1.116666666666667,0.533995800687156,1.5666666666666667,0.6799403213368906,67.66666666666667,24.204682742533336,59.083333333333336,19.26116362638691,78.95833333333333,27.45348503523241,7.650000000000001,2.9891470355270853,5.999999999999999,3.14844839130754,8.575000000000001,3.7027897825711635,26.383333333333336,4.590170657684352,24.891666666666666,3.509845459776676,27.425,4.5180074484607715,53.31666666666666,12.422627204688553,58.333333333333336,10.090439519513687,51.987500000000004,12.399309675735344,-7.930000000000007,31.42,-47.57000000000001,94.4816065258668,94.2040233910274,146.49,54.56,102.71819444444445,107.2270238095238,24.99,562.2222222222222,18.573033707865168
07/08/2004,12.00.00,1.2,929.0,6.0,811.0,57.0,862.0,67.0,1541.0,642.0,35.5,29.8,1.7004,2004-08-07 12:00:00,1,0.0,0.0,0.0,60.4,84.04,60.72,84.04,NO2,98.77,0,12,5,1,8,3,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,6,1,108.83,116.76,105.86,55.79,85.27,144.5,128.65,86.49,43.0,1.7,1.9,2.0,2.6,0.1,88.0,96.0,84.0,120.0,108.0,8.4,10.9,10.5,14.4,10.2,80.0,109.0,115.0,156.0,98.0,33.5,30.6,25.4,33.5,36.8,34.0,41.9,56.2,36.0,27.2,1012.0,1058.0,1075.0,1171.0,1108.0,760.0,676.0,649.0,631.0,727.0,858.0,1063.0,1113.0,1346.0,1001.0,91.24333333333333,23.50725051269741,75.66583333333334,23.082780066665848,96.16416666666667,30.052031099219217,1.4833333333333327,0.4445971959725642,1.1000000000000003,0.5274294437949211,1.5083333333333335,0.6466748841551723,71.5,21.361179742702028,59.5,19.383685736394366,76.75,26.107220390569363,8.100000000000001,2.3349518196314802,5.791666666666665,3.0491305268382214,8.225,3.5207768411556253,28.53333333333333,5.411346104867666,25.866666666666664,4.626471919750746,27.508333333333336,4.65140620781975,47.71666666666667,14.386162332834543,55.4,12.743768530683186,51.729166666666664,12.804838731024208,-24.789999999999992,-21.819999999999993,-60.459999999999994,91.49829037561913,93.39090151974523,146.49,54.56,102.68416666666667,106.73732142857145,22.499000000000002,714.6153846153846,22.66176470588235
07/08/2004,13.00.00,1.1,902.0,6.0,813.0,56.0,875.0,64.0,1518.0,588.0,37.5,24.7,1.5637,2004-08-07 13:00:00,1,0.0,0.0,0.0,55.45,80.35,60.72,80.35,NO2,57.02,0,13,5,1,8,3,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,6,1,84.04,108.83,116.76,54.56,71.75,130.63,106.85,87.23,41.25,1.2,1.7,1.9,2.1,0.1,67.0,88.0,96.0,110.0,86.0,6.0,8.4,10.9,10.5,8.2,57.0,80.0,109.0,126.0,66.0,35.5,33.5,30.6,35.6,38.3,29.8,34.0,41.9,29.8,24.5,929.0,1012.0,1058.0,1067.0,1038.0,862.0,760.0,676.0,717.0,808.0,642.0,858.0,1063.0,1093.0,747.0,95.54166666666664,16.882522817005462,76.3825,23.083655030030666,94.06916666666667,29.28772022191442,1.5166666666666664,0.3970726214015096,1.091666666666667,0.5264949854433292,1.4666666666666668,0.6390663479651023,75.0,17.04112672331329,60.083333333333336,19.40692628622094,74.83333333333333,25.233977553854427,8.250000000000002,2.1229696182471285,5.758333333333333,3.044057798200888,8.0375,3.5141716198719504,30.96666666666667,5.648952705295604,27.041666666666668,5.625664943862699,27.587500000000002,4.808625628470342,41.4,14.857052197525588,52.050000000000004,15.087652989357503,51.51666666666666,13.220164659458286,-3.690000000000012,-36.41000000000001,-50.28,88.31306455401366,92.34762939816561,146.49,54.56,102.5886111111111,106.33773809523811,19.1425,751.6666666666665,23.353846153846153
